TITULO,PRECIO,IMAGEN,DESCRIPCION,AREA,HABITACIONES,LINK
Casa en venta,55000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Avenida Francisco De La Torre 4190, Quito, Ecuador, Quito, Pichincha ( Quito )",233 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526059961-economica-casa-rentera-esquinera-con-dos-departamentos-_JM#position=7&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,74990,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","C. Manuela Cañizares 23, Quito 170205, Ecuador, Quito, Pichincha ( Quito )",132 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525272036-casa-de-tres-pisos-132-metros-cuadrados-con-estacionamiento-en-ciudad-bicentenario-_JM#position=8&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,135000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Eden Del Valle No 2, Quito, Ecuador, Quito, Pichincha ( Quito )",242 m² ,7 habs.,https://casa-villa.mercadolibre.com.ec/MEC-527469001-casa-para-negocio-anticresis-alquiler-o-venta-en-la-ciudad-de-quito-_JM#position=9&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,60000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Pgx6+jc7, Quito 170145, Ecuador, Quito, Pichincha ( Quito )",80 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526066901-casa-en-venta-sector-puente-2-via-los-chillos-en-conjunto-_JM#position=10&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,140000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Cumbayá, Quito, Ecuador, Quito, Pichincha ( Quito )",104 m² ,2 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526312130-de-oportunidad-hermosa-casa-amueblada-en-san-juan-de-cumbaya-_JM#position=11&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,120,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Q3h7+w7g, Salinas, Ecuador, Salinas, Santa Elena",450 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-524986197-salinas-casa-con-piscina-privada-al-pie-del-mar-_JM#position=12&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,15000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Vía Chone - Rancho Viejo - Eloy Alfaro Sn, Chone, Manabí",70 m² ,2 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526054174-casa-a-estrenar-de-2-habitaciones-a-filo-del-carretero-a-30-min-de-chone-manabi-0978787049-_JM#position=13&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,165,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nueva Aurora, Quito, Ecuador, Quito, Pichincha ( Quito )",370 m² ,11 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526260284-vendo-casa-rentera-de-2-plantas-_JM#position=14&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,138000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Valle De Los Chillos-san Rafael, Preciosa Casa De 1 Piso Un Solo Andar Con Areas Verdes Y En Conj. Privado, Piscina, Seguridad 24/7. Cerca Del Supermaxi San Gabriel, Sector De Alta Plusvalia.. 1, Rumiñahui, Pichincha ( Quito )",120 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526501602-valle-de-los-chillos-san-rafael-preciosa-casa-de-1-piso-un-solo-andar-cerca-del-supermaxi-de-san-gabriel-_JM#position=15&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,155000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","El Morlan Y Cucardas 49201, Quito, Pichincha ( Quito )",350 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-527189508-casa-de-2-pisos-en-perfecto-estado-con-acabados-de-lujo-como-marmol-porcelanato-espanol-y-mas-_JM#position=16&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,140000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Wm96+94f, Avenida Bello Horizonte, Quito, Ecuador, Quito, Pichincha ( Quito )",110 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-524427019-vendo-casa-por-estrenar-en-guayllabamba-con-huerto-1000-mts-_JM#position=17&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,125,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Barrio Jesús De Nazareth Sn, Manta, Manabí",90 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-514788451-casa-familiar-vacacional-manta-surhome-officepiscina-precio-diario-para-4-personas-de-lunes-a-jueves-100-fines-de-semana-y-feriados-125-limpieza-30-personas-adicionales-pagan-20-_JM#position=18&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,114900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","La Armenia, Quito, Ecuador, Rumiñahui, Pichincha ( Quito )",140 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525350034-la-armenia-casas-x-estrenar-en-valle-de-los-chillos-biess-_JM#position=19&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,400,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Calle B1 1, Playas, Guayas",400 m² ,5 habs.,https://casa-villa.mercadolibre.com.ec/MEC-508120875-casa-con-vista-al-mar-cerca-de-la-playa-_JM#position=20&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,139900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Avenida Los Atis, Ambato, Ecuador, Ambato, Tungurahua",218 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-524290710-hermosa-casa-ambato-sector-la-pradera-_JM#position=21&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,79000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Av. Simón Bolívar, Quito 170146, Ecuador, Quito, Pichincha ( Quito )",100 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-524395524-casas-vip-a-estrenar-_JM#position=22&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,200,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Vicente Rocafuerte 100, Salinas, Santa Elena",265 m² ,5 habs.,https://casa-villa.mercadolibre.com.ec/MEC-515672326-casa-en-salinas-2-pisos200-por-noche-amoblada-duermen-18-_JM#position=23&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,280000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Flores & Ascazubi, Quito, Ecuador, Quito, Pichincha ( Quito )",430 m² ,10 habs.,https://casa-villa.mercadolibre.com.ec/MEC-524778092-casa-renterra-en-el-valle-de-los-chillos-_JM#position=24&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler,83,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Vía Punta Carnero, Salinas, Ecuador, Salinas, Santa Elena",70 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526611076-salinas-casa-familiar-amoblada-fully-ac-piscina-wifi-tv-cerca-al-mall-y-playa-_JM#position=25&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,42500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Mf68+pv8, Quito 170132, Ecuador, Quito, Pichincha ( Quito )",72 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525880154-la-casa-perfecta-para-vivir-con-tu-familia-conjunto-terranova-4-_JM#position=26&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,100,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Calle De Los Robinzon S-1 Barrio Huertos Familiares Conjunto Villas Nicole 1, Atacames, Esmeraldas",76 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-508133598-tonsupa-casa-de-alquiler-villas-nicole-sector-club-del-pacifico-_JM#position=27&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,79000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Manuel Tamayo Salgado & Victor Martillo, Quito, Ecuador, Quito, Pichincha ( Quito )",96 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525831148-hermosa-casa-en-conjunto-privado-_JM#position=28&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,137000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Estadio & Manuel Abad, Quito, Ecuador, Quito, Pichincha ( Quito )",124 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525827669-casa-familiar-excelente-clima-valle-de-los-chillos-sector-armenia-2-_JM#position=29&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,80000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Via A Yambiro, Otavalo, Ecuador, Otavalo, Imbabura",140 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-524732898-casa-de-2-plantas-con-terreno-3-garajes-patio-jardin-galpon-para-taller-cocina-de-lena-cerca-del-centro-de-otavalo-_JM#position=30&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,150,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","V5rq+qjx, 1ra Principal, Tonsupa, Ecuador, Atacames, Esmeraldas",320 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-522340504-casa-privada-de-alquiler-en-playa-almendro-tonsupa-_JM#position=31&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,180000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Marcos Varela 56175, Quito, Pichincha ( Quito )",225 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526182620-casa-esquinera-comercial-_JM#position=32&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,79900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","3xq3+p6m, Manuel Arturo De Cisneros, Cuenca, Ecuador, Cuenca, Azuay",91 m² ,2 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526585367-casa-nueva-por-estrenar-con-hermosa-vista-dentro-de-urbanizacion-en-sector-de-misicata-en-cuenca-_JM#position=33&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,169000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Inés Gangotena, Sangolquí, Ecuador, Rumiñahui, Pichincha ( Quito )",200 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526214506-hermosas-casas-de-venta-independientes-valle-de-los-chillos-chillos-sangolqui-_JM#position=34&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler,1100,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Urbanización Punta Esmeraldas, Guayaquil, Ecuador, Guayaquil, Guayas",161 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525880103-alquilo-casa-urbanizacion-punta-esmeraldas-via-a-la-costa-guayaquil-_JM#position=35&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,80500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Av. Manuel Córdova Galarza, Quito, Ecuador, Quito, Pichincha ( Quito )",96 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525880655-la-casa-esta-lista-para-ser-habitada-_JM#position=36&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,81000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Alvaro De Cevallos 949, Quito 170110, Ecuador, Rumiñahui, Pichincha ( Quito )",80 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526546549-casa-en-venta-en-sangolqui-valle-de-los-chillos-_JM#position=37&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,155000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Q3hg+rq2, Salinas, Ecuador, Salinas, Santa Elena",150 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525886803-vendo-villa-2-plantas-salinas-puerto-lucia-con-piscina-y-garaje-privado-amoblada-3-dormitorios-3-banos-sala-comedor-cocina-aires-acondicionados-televisores-camas-porche-con-hamacas-barbecue-_JM#position=38&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,149,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Casa -tonsupa 200, Atacames, Esmeraldas",120 m² ,6 habs.,https://casa-villa.mercadolibre.com.ec/MEC-510626452-hermosa-casa-familiar-en-tonsupa-corta-y-larga-temporada-_JM#position=39&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,90,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Club Del Pacifico 23, Atacames, Esmeraldas",110 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-523758275-arriendo-casa-para-vacaciones-en-tonsupa-esmeraldas-_JM#position=40&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler,40,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Q376+ghf, Salinas, Ecuador, Salinas, Santa Elena",250 m² ,7 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526071876-casa-villa-suite-alquiler-servicio-hospedaje-el-descanso-amplias-y-comodas-habitaciones-_JM#position=41&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,130000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Julio Arellano & Selva Alegre, Quito, Ecuador, Quito, Pichincha ( Quito )",270 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526046859-de-oportunidad-casa-en-venta-sector-las-casas-_JM#position=42&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,70000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Santo Domingo De Los Tsáchilas, Ecuador, Santo Domingo, Santo Domingo De Los Tsáchilas",150 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525545069-hermosa-casa-nueva-en-la-juan-eulogio-etapa-3-precio-negociable-_JM#position=43&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en alquiler temporal,100,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Calle Quinta 7, Esmeraldas",120 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525449369-tonsupa-casa-alquiler-o-venta-sector-club-del-pacifico-_JM#position=44&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,85000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Tachina, Esmeraldas, Ecuador, Esmeraldas",200 m² ,5 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526585233-casa-frente-al-mar-esmeraldas-tachina-_JM#position=45&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,92000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Altagracia, Manta, Ecuador, Manta, Manabí",128 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525879263-casa-nueva-_JM#position=46&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,200000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Pfp2+g4r, Quito 170142, Ecuador, Quito, Pichincha ( Quito )",419 m² ,7 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526040656-casa-de-venta-con-local-comercial-ubicada-sobre-avenida-mariscal-sucre-sector-la-gatazo-a-junto-a-la-fiscalia-del-sur-2-locales-comerciales-garage-3-autos-jardin-urbano-terraza-con-90-cubierta-_JM#position=47&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,200000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Calle Olmedo & Avenida Atahualpa, Otavalo, Ecuador, Otavalo, Imbabura",600 m² ,12 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526871022-venta-casa-en-otavalo-_JM#position=48&search_layout=grid&type=item&tracking_id=ff6098c5-e3ad-4807-a20e-6430c684a516
Casa en venta,152,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","El Valle De Los Chillos, Quito, Ecuador, Rumiñahui, Pichincha ( Quito )",162 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526527637-valle-de-los-chillos-a-5-min-del-colibri-urb-banco-de-fomento-hermosa-casa-por-estrenar-acabados-de-lujo-transporte-taxis-cc-san-luis-gestionamos-tu-credito-y-asesoria-gratuita-plusvalia-_JM#position=1&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,179000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Urb, Parque Jardines De La Pampa, Quito, Ecuador, Quito, Pichincha ( Quito )",230 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526968520-gran-oportunidad-venta-de-casa-_JM#position=2&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,75000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Wladimir Lenin & Avenida Fernando Velasco, Quito, Ecuador, Quito, Pichincha ( Quito )",140 m² ,5 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526521185-casa-duplex-de-oportunidad-_JM#position=3&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,60000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Lotizacion Carmenses En Lucha  Km 34, El Carmen, Manabí",160 m² ,5 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526728094-vendo-casa-grande-restaurada-_JM#position=4&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,540000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Victor Emilio Estrada, Guayaquil, Ecuador, Guayaquil, Guayas",361 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526547233-casa-en-venta-uso-de-suelo-comercial-av-ve-estrada-_JM#position=5&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,71900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Jjfg+6c3, Via Pintag, Quito, Ecuador, Quito, Pichincha ( Quito )",90 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-524758770-casa-nueva-2pisos-urbanizacion-privada-el-cedron-de-pintag-_JM#position=6&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,55000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Avenida Francisco De La Torre 4190, Quito, Ecuador, Quito, Pichincha ( Quito )",233 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526059961-economica-casa-rentera-esquinera-con-dos-departamentos-_JM#position=7&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,74990,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","C. Manuela Cañizares 23, Quito 170205, Ecuador, Quito, Pichincha ( Quito )",132 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-525272036-casa-de-tres-pisos-132-metros-cuadrados-con-estacionamiento-en-ciudad-bicentenario-_JM#position=8&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,135000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Eden Del Valle No 2, Quito, Ecuador, Quito, Pichincha ( Quito )",242 m² ,7 habs.,https://casa-villa.mercadolibre.com.ec/MEC-527469001-casa-para-negocio-anticresis-alquiler-o-venta-en-la-ciudad-de-quito-_JM#position=9&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,60000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Pgx6+jc7, Quito 170145, Ecuador, Quito, Pichincha ( Quito )",80 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526066901-casa-en-venta-sector-puente-2-via-los-chillos-en-conjunto-_JM#position=10&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,140000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Cumbayá, Quito, Ecuador, Quito, Pichincha ( Quito )",104 m² ,2 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526312130-de-oportunidad-hermosa-casa-amueblada-en-san-juan-de-cumbaya-_JM#position=11&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en alquiler temporal,120,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Q3h7+w7g, Salinas, Ecuador, Salinas, Santa Elena",450 m² ,4 habs.,https://casa-villa.mercadolibre.com.ec/MEC-524986197-salinas-casa-con-piscina-privada-al-pie-del-mar-_JM#position=12&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,15000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Vía Chone - Rancho Viejo - Eloy Alfaro Sn, Chone, Manabí",70 m² ,2 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526054174-casa-a-estrenar-de-2-habitaciones-a-filo-del-carretero-a-30-min-de-chone-manabi-0978787049-_JM#position=13&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,165,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Nueva Aurora, Quito, Ecuador, Quito, Pichincha ( Quito )",370 m² ,11 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526260284-vendo-casa-rentera-de-2-plantas-_JM#position=14&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
Casa en venta,138000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7","Valle De Los Chillos-san Rafael, Preciosa Casa De 1 Piso Un Solo Andar Con Areas Verdes Y En Conj. Privado, Piscina, Seguridad 24/7. Cerca Del Supermaxi San Gabriel, Sector De Alta Plusvalia.. 1, Rumiñahui, Pichincha ( Quito )",120 m² ,3 habs.,https://casa-villa.mercadolibre.com.ec/MEC-526501602-valle-de-los-chillos-san-rafael-preciosa-casa-de-1-piso-un-solo-andar-cerca-del-supermaxi-de-san-gabriel-_JM#position=15&search_layout=grid&type=item&tracking_id=f70b619e-1efb-4f6e-9940-68cd719f36a0
